Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PE0140WF30238BJ1;Enlarge;12000;3000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WF30238BJ1\PE0140WF30238BJ1.pdf;Datasheet\capacitors\PE0140WF30238BJ1\PE0140WF30238BJ1.zip
PE0140WH20233BJ1;Enlarge;13000;2000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH20233BJ1\PE0140WH20233BJ1.pdf;Datasheet\capacitors\PE0140WH20233BJ1\PE0140WH20233BJ1.zip
PE0140WH20236BJ1;Enlarge;13000;2000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH20236BJ1\PE0140WH20236BJ1.pdf;Datasheet\capacitors\PE0140WH20236BJ1\PE0140WH20236BJ1.zip
PE0140WH20238BJ1;Enlarge;13000;2000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH20238BJ1\PE0140WH20238BJ1.pdf;Datasheet\capacitors\PE0140WH20238BJ1\PE0140WH20238BJ1.zip
PE0140WH25233BJ1;Enlarge;13000;2500;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH25233BJ1\PE0140WH25233BJ1.pdf;Datasheet\capacitors\PE0140WH25233BJ1\PE0140WH25233BJ1.zip
PE0140WH25236BJ1;Enlarge;13000;2500;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH25236BJ1\PE0140WH25236BJ1.pdf;Datasheet\capacitors\PE0140WH25236BJ1\PE0140WH25236BJ1.zip
PE0140WH25238BJ1;Enlarge;13000;2500;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH25238BJ1\PE0140WH25238BJ1.pdf;Datasheet\capacitors\PE0140WH25238BJ1\PE0140WH25238BJ1.zip
PE0140WH60133BH1;Enlarge;13000;600;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH60133BH1\PE0140WH60133BH1.pdf;Datasheet\capacitors\PE0140WH60133BH1\PE0140WH60133BH1.zip
PE0140WH60138BH1;Enlarge;13000;600;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH60138BH1\PE0140WH60138BH1.pdf;Datasheet\capacitors\PE0140WH60138BH1\PE0140WH60138BH1.zip
PE0140WH80136BH1;Enlarge;13000;800;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WH80136BH1\PE0140WH80136BH1.pdf;Datasheet\capacitors\PE0140WH80136BH1\PE0140WH80136BH1.zip
PE0140WJ10233BJ1;Enlarge;14000;1000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ10233BJ1\PE0140WJ10233BJ1.pdf;Datasheet\capacitors\PE0140WJ10233BJ1\PE0140WJ10233BJ1.zip
PE0140WJ10236BJ1;Enlarge;14000;1000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ10236BJ1\PE0140WJ10236BJ1.pdf;Datasheet\capacitors\PE0140WJ10236BJ1\PE0140WJ10236BJ1.zip
PE0140WJ10238BJ1;Enlarge;14000;1000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ10238BJ1\PE0140WJ10238BJ1.pdf;Datasheet\capacitors\PE0140WJ10238BJ1\PE0140WJ10238BJ1.zip
PE0140WJ12233BJ1;Enlarge;14000;1200;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ12233BJ1\PE0140WJ12233BJ1.pdf;Datasheet\capacitors\PE0140WJ12233BJ1\PE0140WJ12233BJ1.zip
PE0140WJ12238BJ1;Enlarge;14000;1200;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ12238BJ1\PE0140WJ12238BJ1.pdf;Datasheet\capacitors\PE0140WJ12238BJ1\PE0140WJ12238BJ1.zip
PE0140WJ16233BJ1;Enlarge;14000;1600;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ16233BJ1\PE0140WJ16233BJ1.pdf;Datasheet\capacitors\PE0140WJ16233BJ1\PE0140WJ16233BJ1.zip
PE0140WJ16236BJ1;Enlarge;14000;1600;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ16236BJ1\PE0140WJ16236BJ1.pdf;Datasheet\capacitors\PE0140WJ16236BJ1\PE0140WJ16236BJ1.zip
PE0140WJ16238BJ1;Enlarge;14000;1600;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ16238BJ1\PE0140WJ16238BJ1.pdf;Datasheet\capacitors\PE0140WJ16238BJ1\PE0140WJ16238BJ1.zip
PE0140WJ30133BG1;Enlarge;14000;300;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ30133BG1\PE0140WJ30133BG1.pdf;Datasheet\capacitors\PE0140WJ30133BG1\PE0140WJ30133BG1.zip
PE0140WJ30136BG1;Enlarge;14000;300;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ30136BG1\PE0140WJ30136BG1.pdf;Datasheet\capacitors\PE0140WJ30136BG1\PE0140WJ30136BG1.zip
PE0140WJ30138BG1;Enlarge;14000;300;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ30138BG1\PE0140WJ30138BG1.pdf;Datasheet\capacitors\PE0140WJ30138BG1\PE0140WJ30138BG1.zip
PE0140WJ50133BH1;Enlarge;14000;500;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ50133BH1\PE0140WJ50133BH1.pdf;Datasheet\capacitors\PE0140WJ50133BH1\PE0140WJ50133BH1.zip
PE0140WJ50136BH1;Enlarge;14000;500;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ50136BH1\PE0140WJ50136BH1.pdf;Datasheet\capacitors\PE0140WJ50136BH1\PE0140WJ50136BH1.zip
PE0140WJ50138BH1;Enlarge;14000;500;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WJ50138BH1\PE0140WJ50138BH1.pdf;Datasheet\capacitors\PE0140WJ50138BH1\PE0140WJ50138BH1.zip
PE0140WL30236BK1;Enlarge;16000;3000;R230;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WL30236BK1\PE0140WL30236BK1.pdf;Datasheet\capacitors\PE0140WL30236BK1\PE0140WL30236BK1.zip
PE0140WL30238BK1;Enlarge;16000;3000;R230;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0140WL30238BK1\PE0140WL30238BK1.pdf;Datasheet\capacitors\PE0140WL30238BK1\PE0140WL30238BK1.zip
PE0200BJ16138BF1;Enlarge;15000;160;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ16138BF1\PE0200BJ16138BF1.pdf;Datasheet\capacitors\PE0200BJ16138BF1\PE0200BJ16138BF1.zip
PE0200BJ20133BF1;Enlarge;15000;200;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ20133BF1\PE0200BJ20133BF1.pdf;Datasheet\capacitors\PE0200BJ20133BF1\PE0200BJ20133BF1.zip
PE0200BJ20138BF1;Enlarge;15000;200;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ20138BF1\PE0200BJ20138BF1.pdf;Datasheet\capacitors\PE0200BJ20138BF1\PE0200BJ20138BF1.zip
PE0200BJ25138BF1;Enlarge;15000;250;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ25138BF1\PE0200BJ25138BF1.pdf;Datasheet\capacitors\PE0200BJ25138BF1\PE0200BJ25138BF1.zip
PE0200BJ50133BG1;Enlarge;15000;500;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ50133BG1\PE0200BJ50133BG1.pdf;Datasheet\capacitors\PE0200BJ50133BG1\PE0200BJ50133BG1.zip
PE0200BJ50136BG1;Enlarge;15000;500;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ50136BG1\PE0200BJ50136BG1.pdf;Datasheet\capacitors\PE0200BJ50136BG1\PE0200BJ50136BG1.zip
PE0200BJ50138BG1;Enlarge;15000;500;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ50138BG1\PE0200BJ50138BG1.pdf;Datasheet\capacitors\PE0200BJ50138BG1\PE0200BJ50138BG1.zip
PE0200BJ60133BG1;Enlarge;15000;600;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ60133BG1\PE0200BJ60133BG1.pdf;Datasheet\capacitors\PE0200BJ60133BG1\PE0200BJ60133BG1.zip
PE0200BJ60136BG1;Enlarge;15000;600;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ60136BG1\PE0200BJ60136BG1.pdf;Datasheet\capacitors\PE0200BJ60136BG1\PE0200BJ60136BG1.zip
PE0200BJ60138BG1;Enlarge;15000;600;R16;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ60138BG1\PE0200BJ60138BG1.pdf;Datasheet\capacitors\PE0200BJ60138BG1\PE0200BJ60138BG1.zip
PE0200BJ80133BH1;Enlarge;15000;800;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ80133BH1\PE0200BJ80133BH1.pdf;Datasheet\capacitors\PE0200BJ80133BH1\PE0200BJ80133BH1.zip
PE0200BJ80136BH1;Enlarge;15000;800;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ80136BH1\PE0200BJ80136BH1.pdf;Datasheet\capacitors\PE0200BJ80136BH1\PE0200BJ80136BH1.zip
PE0200BJ80138BH1;Enlarge;15000;800;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200BJ80138BH1\PE0200BJ80138BH1.pdf;Datasheet\capacitors\PE0200BJ80138BH1\PE0200BJ80138BH1.zip
PE0200WF40133BF1;Enlarge;12000;400;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WF40133BF1\PE0200WF40133BF1.pdf;Datasheet\capacitors\PE0200WF40133BF1\PE0200WF40133BF1.zip
PE0200WF40138BF1;Enlarge;12000;400;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WF40138BF1\PE0200WF40138BF1.pdf;Datasheet\capacitors\PE0200WF40138BF1\PE0200WF40138BF1.zip
PE0200WF60233BJ1;Enlarge;12000;6000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WF60233BJ1\PE0200WF60233BJ1.pdf;Datasheet\capacitors\PE0200WF60233BJ1\PE0200WF60233BJ1.zip
PE0200WF60236BJ1;Enlarge;12000;6000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WF60236BJ1\PE0200WF60236BJ1.pdf;Datasheet\capacitors\PE0200WF60236BJ1\PE0200WF60236BJ1.zip
PE0200WF60238BJ1;Enlarge;12000;6000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WF60238BJ1\PE0200WF60238BJ1.pdf;Datasheet\capacitors\PE0200WF60238BJ1\PE0200WF60238BJ1.zip
PE0200WH40233BJ1;Enlarge;13000;4000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WH40233BJ1\PE0200WH40233BJ1.pdf;Datasheet\capacitors\PE0200WH40233BJ1\PE0200WH40233BJ1.zip
PE0200WH40236BJ1;Enlarge;13000;4000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WH40236BJ1\PE0200WH40236BJ1.pdf;Datasheet\capacitors\PE0200WH40236BJ1\PE0200WH40236BJ1.zip
PE0200WH40238BJ1;Enlarge;13000;4000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WH40238BJ1\PE0200WH40238BJ1.pdf;Datasheet\capacitors\PE0200WH40238BJ1\PE0200WH40238BJ1.zip
PE0200WH50233BJ1;Enlarge;13000;5000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WH50233BJ1\PE0200WH50233BJ1.pdf;Datasheet\capacitors\PE0200WH50233BJ1\PE0200WH50233BJ1.zip
PE0200WH50236BJ1;Enlarge;13000;5000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WH50236BJ1\PE0200WH50236BJ1.pdf;Datasheet\capacitors\PE0200WH50236BJ1\PE0200WH50236BJ1.zip
PE0200WH50238BJ1;Enlarge;13000;5000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WH50238BJ1\PE0200WH50238BJ1.pdf;Datasheet\capacitors\PE0200WH50238BJ1\PE0200WH50238BJ1.zip
PE0200WJ10233BH1;Enlarge;14000;1000;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ10233BH1\PE0200WJ10233BH1.pdf;Datasheet\capacitors\PE0200WJ10233BH1\PE0200WJ10233BH1.zip
PE0200WJ10236BH1;Enlarge;14000;1000;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ10236BH1\PE0200WJ10236BH1.pdf;Datasheet\capacitors\PE0200WJ10236BH1\PE0200WJ10236BH1.zip
PE0200WJ10238BH1;Enlarge;14000;1000;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ10238BH1\PE0200WJ10238BH1.pdf;Datasheet\capacitors\PE0200WJ10238BH1\PE0200WJ10238BH1.zip
PE0200WJ12233BH1;Enlarge;14000;1200;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ12233BH1\PE0200WJ12233BH1.pdf;Datasheet\capacitors\PE0200WJ12233BH1\PE0200WJ12233BH1.zip
PE0200WJ12238BH1;Enlarge;14000;1200;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ12238BH1\PE0200WJ12238BH1.pdf;Datasheet\capacitors\PE0200WJ12238BH1\PE0200WJ12238BH1.zip
PE0200WJ16233BH1;Enlarge;14000;1600;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ16233BH1\PE0200WJ16233BH1.pdf;Datasheet\capacitors\PE0200WJ16233BH1\PE0200WJ16233BH1.zip
PE0200WJ16236BH1;Enlarge;14000;1600;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ16236BH1\PE0200WJ16236BH1.pdf;Datasheet\capacitors\PE0200WJ16236BH1\PE0200WJ16236BH1.zip
PE0200WJ16238BH1;Enlarge;14000;1600;R42;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ16238BH1\PE0200WJ16238BH1.pdf;Datasheet\capacitors\PE0200WJ16238BH1\PE0200WJ16238BH1.zip
PE0200WJ20233BJ1;Enlarge;14000;2000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ20233BJ1\PE0200WJ20233BJ1.pdf;Datasheet\capacitors\PE0200WJ20233BJ1\PE0200WJ20233BJ1.zip
PE0200WJ20236BJ1;Enlarge;14000;2000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ20236BJ1\PE0200WJ20236BJ1.pdf;Datasheet\capacitors\PE0200WJ20236BJ1\PE0200WJ20236BJ1.zip
PE0200WJ20238BJ1;Enlarge;14000;2000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ20238BJ1\PE0200WJ20238BJ1.pdf;Datasheet\capacitors\PE0200WJ20238BJ1\PE0200WJ20238BJ1.zip
PE0200WJ25236BJ1;Enlarge;14000;2500;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ25236BJ1\PE0200WJ25236BJ1.pdf;Datasheet\capacitors\PE0200WJ25236BJ1\PE0200WJ25236BJ1.zip
PE0200WJ25238BJ1;Enlarge;14000;2500;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ25238BJ1\PE0200WJ25238BJ1.pdf;Datasheet\capacitors\PE0200WJ25238BJ1\PE0200WJ25238BJ1.zip
PE0200WJ30133BF1;Enlarge;14000;300;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ30133BF1\PE0200WJ30133BF1.pdf;Datasheet\capacitors\PE0200WJ30133BF1\PE0200WJ30133BF1.zip
PE0200WJ30138BF1;Enlarge;14000;300;R7;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ30138BF1\PE0200WJ30138BF1.pdf;Datasheet\capacitors\PE0200WJ30138BF1\PE0200WJ30138BF1.zip
PE0200WJ30233BJ1;Enlarge;14000;3000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ30233BJ1\PE0200WJ30233BJ1.pdf;Datasheet\capacitors\PE0200WJ30233BJ1\PE0200WJ30233BJ1.zip
PE0200WJ30236BJ1;Enlarge;14000;3000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ30236BJ1\PE0200WJ30236BJ1.pdf;Datasheet\capacitors\PE0200WJ30236BJ1\PE0200WJ30236BJ1.zip
PE0200WJ30238BJ1;Enlarge;14000;3000;R85;NA;NA;Individual;image\capacitors\22082.png;Datasheet\capacitors\PE0200WJ30238BJ1\PE0200WJ30238BJ1.pdf;Datasheet\capacitors\PE0200WJ30238BJ1\PE0200WJ30238BJ1.zip
PEF155WL30238BK1;Enlarge;16000;3000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF155WL30238BK1\PEF155WL30238BK1.pdf;None
PEF220BJ70238BK1;Enlarge;15000;7000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220BJ70238BK1\PEF220BJ70238BK1.pdf;None
PEF220BJ80236BK1;Enlarge;15000;8000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220BJ80236BK1\PEF220BJ80236BK1.pdf;None
PEF220BJ80238BK1;Enlarge;15000;8000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220BJ80238BK1\PEF220BJ80238BK1.pdf;None
PEF220WF40138BF1;Enlarge;12000;400;R7;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WF40138BF1\PEF220WF40138BF1.pdf;None
PEF220WF60236BJ1;Enlarge;12000;6000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WF60236BJ1\PEF220WF60236BJ1.pdf;None
PEF220WF60238BJ1;Enlarge;12000;6000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WF60238BJ1\PEF220WF60238BJ1.pdf;None
PEF220WH10336BK1;Enlarge;13000;10000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WH10336BK1\PEF220WH10336BK1.pdf;None
PEF220WH10338BK1;Enlarge;13000;10000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WH10338BK1\PEF220WH10338BK1.pdf;None
PEF220WH40238BJ1;Enlarge;13000;4000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WH40238BJ1\PEF220WH40238BJ1.pdf;None
PEF220WH50236BJ1;Enlarge;13000;5000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WH50236BJ1\PEF220WH50236BJ1.pdf;None
PEF220WH50238BJ1;Enlarge;13000;5000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WH50238BJ1\PEF220WH50238BJ1.pdf;None
PEF220WJ16236BH1;Enlarge;14000;1600;R42;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WJ16236BH1\PEF220WJ16236BH1.pdf;None
PEF220WJ30138BF1;Enlarge;14000;300;R7;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WJ30138BF1\PEF220WJ30138BF1.pdf;None
PEF220WL12238BH1;Enlarge;16000;1200;R42;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WL12238BH1\PEF220WL12238BH1.pdf;None
PEF220WL25136BF1;Enlarge;16000;250;R7;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WL25136BF1\PEF220WL25136BF1.pdf;None
PEF220WL60138BG1;Enlarge;16000;600;R16;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WL60138BG1\PEF220WL60138BG1.pdf;None
PEF220WM30236BJ1;Enlarge;17000;3000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WM30236BJ1\PEF220WM30236BJ1.pdf;None
PEF220WM30238BJ1;Enlarge;17000;3000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WM30238BJ1\PEF220WM30238BJ1.pdf;None
PEF220WN50136BG1;Enlarge;18000;500;R16;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WN50136BG1\PEF220WN50136BG1.pdf;None
PEF220WN50138BG1;Enlarge;18000;500;R16;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WN50138BG1\PEF220WN50138BG1.pdf;None
PEF220WP10236BH1;Enlarge;20000;1000;R42;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP10236BH1\PEF220WP10236BH1.pdf;None
PEF220WP10238BH1;Enlarge;20000;1000;R42;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP10238BH1\PEF220WP10238BH1.pdf;None
PEF220WP16138BF1;Enlarge;20000;160;R7;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP16138BF1\PEF220WP16138BF1.pdf;None
PEF220WP20138BF1;Enlarge;20000;200;R7;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP20138BF1\PEF220WP20138BF1.pdf;None
PEF220WP20236BJ1;Enlarge;20000;2000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP20236BJ1\PEF220WP20236BJ1.pdf;None
PEF220WP20238BJ1;Enlarge;20000;2000;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP20238BJ1\PEF220WP20238BJ1.pdf;None
PEF220WP25236BJ1;Enlarge;20000;2500;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP25236BJ1\PEF220WP25236BJ1.pdf;None
PEF220WP25238BJ1;Enlarge;20000;2500;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP25238BJ1\PEF220WP25238BJ1.pdf;None
PEF220WP25238BJ3;Enlarge;20000;2500;R85;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP25238BJ3\PEF220WP25238BJ3.pdf;None
PEF220WP60236BK1;Enlarge;20000;6000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP60236BK1\PEF220WP60236BK1.pdf;None
PEF220WP60238BK1;Enlarge;20000;6000;R230;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP60238BK1\PEF220WP60238BK1.pdf;None
PEF220WP80138BH1;Enlarge;20000;800;R42;NA;NA;Individual;image\capacitors\22083.png;Datasheet\capacitors\PEF220WP80138BH1\PEF220WP80138BH1.pdf;None
PEZ140BJ15236BJ1;Enlarge;15000;1500;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140BJ15236BJ1\PEZ140BJ15236BJ1.pdf;None
PEZ140BJ20236BJ1;Enlarge;15000;2000;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140BJ20236BJ1\PEZ140BJ20236BJ1.pdf;None
PEZ140BJ25236BJ1;Enlarge;15000;2500;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140BJ25236BJ1\PEZ140BJ25236BJ1.pdf;None
PEZ140BJ30236BJ1;Enlarge;15000;3000;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140BJ30236BJ1\PEZ140BJ30236BJ1.pdf;None
PEZ140BQ10236BJ1;Enlarge;25000;1000;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140BQ10236BJ1\PEZ140BQ10236BJ1.pdf;None
PEZ140WV60136BJ1;Enlarge;30000;600;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140WV60136BJ1\PEZ140WV60136BJ1.pdf;None
PEZ140WV80136BJ1;Enlarge;30000;800;R85;NA;NA;Individual;image\capacitors\22139.png;Datasheet\capacitors\PEZ140WV80136BJ1\PEZ140WV80136BJ1.pdf;None
PS0020BE10033BG1;Enlarge;5000;10;R16;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE10033BG1\PS0020BE10033BG1.pdf;None
PS0020BE10036BG1;Enlarge;5000;10;R16;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE10036BG1\PS0020BE10036BG1.pdf;None
PS0020BE10133BJ1;Enlarge;5000;100;R85;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE10133BJ1\PS0020BE10133BJ1.pdf;None
PS0020BE10136BJ1;Enlarge;5000;100;R85;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE10136BJ1\PS0020BE10136BJ1.pdf;None
PS0020BE10138BJ1;Enlarge;5000;100;R85;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE10138BJ1\PS0020BE10138BJ1.pdf;None
PS0020BE12036BG1;Enlarge;5000;12;R16;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE12036BG1\PS0020BE12036BG1.pdf;None
PS0020BE12136AP1;Enlarge;5000;120;N2200;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE12136AP1\PS0020BE12136AP1.pdf;None
PS0020BE12138AP1;Enlarge;5000;120;N2200;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE12138AP1\PS0020BE12138AP1.pdf;None
PS0020BE15036BG1;Enlarge;5000;15;R16;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE15036BG1\PS0020BE15036BG1.pdf;None
PS0020BE15138AP1;Enlarge;5000;150;N2200;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE15138AP1\PS0020BE15138AP1.pdf;None
PS0020BE18033BH1;Enlarge;5000;18;R42;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE18033BH1\PS0020BE18033BH1.pdf;None
PS0020BE18038BH1;Enlarge;5000;18;R42;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE18038BH1\PS0020BE18038BH1.pdf;None
PS0020BE18136AP1;Enlarge;5000;180;N2200;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE18136AP1\PS0020BE18136AP1.pdf;None
PS0020BE20033BH1;Enlarge;5000;20;R42;NA;NA;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE20033BH1\PS0020BE20033BH1.pdf;None
